"COUNT","Crash ID","Driver Sex","Driver Age","Driver Injury","Driver Role","Driver at Fault","Driver License Type","Driver Overseas Type","Driver Ethnicity"
1,2814008,Female, 20,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,2814008,Male, 24,Serious,2,">1 party, no dvr fault",Restricted,,Samoan
1,2814009,Male, 30,Serious,1,"1 veh, dvr at fault",Wrong Class,,European
1,2814010,Male, 40,Minor,2,">1 party, no dvr fault",Full,,European
1,2814010,Male, 60,Serious,1,">1 party, dvr prime fault",Full,,European
1,2814011,Male, 15,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2814028,Male, 45,Serious,1,"1 veh, dvr at fault",Full,,European
1,2814032,Female, 35,Minor,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2814033,Male, 20,Minor,1,">1 party, dvr prime fault",Full,,European
1,2814033,Male, 37,Not injured,2,">1 party, no dvr fault",Full,,European
1,2814036,Male, 24,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2814039,Female, 43,Serious,1,">1 party, dvr prime fault",Full,,European
1,2814039,Male, 23,Minor,2,">1 party, no dvr fault",Full,,European
1,2814044,Male, 39,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2814046,Male, 21,Serious,1,"1 veh, dvr at fault",Disqualified,,European
1,2814047,Female, 26,Serious,2,">1 party, no dvr fault",Unknown,,NZ Maori
1,2814047,Male, 77,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2814052,Male, 42,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2814052,Male, 61,Serious,2,">1 party, no dvr fault",Full,,European
1,2814059,Male, 34,Serious,1,"1 veh, dvr at fault",Unknown,,NZ Maori
1,2814061,Female, 54,Serious,2,">1 party, no dvr fault",Full,,Asian
1,2814061,Male, 39,Serious,1,">1 party, dvr prime fault",Expired,,NZ Maori
1,2814063,Female, 19,Minor,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2814064,Female, 38,Minor,2,">1 party, dvr prime fault",Learner,,NZ Maori
1,2814064,Male, 19,Not injured,1,">1 party, no dvr fault",Full,,European
1,2814065,Male, 15,Not injured,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,2814071,Male,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2814079,Male, 59,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2814080,Male, 15,Minor,1,"1 veh, dvr at fault",Restricted,,European
1,2814084,Male, 17,Serious,1,">1 party, dvr prime fault",Full,,European
1,2814086,Male, 19,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2820001,Female, 18,Not injured,1,">1 party, no dvr fault",Learner,,European
1,2820002,Female, 39,Minor,1,"1 veh, dvr at fault",Overseas,Visitor,Asian
1,2820003,Male, 44,Fatal,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,2820003,Male, 63,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820004,Female, 21,Fatal,1,">1 party, dvr prime fault",Restricted,,European
1,2820004,Male, 41,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820005,Female, 81,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820006,Male,,Not injured,1,">1 party, no dvr fault",Full,,European
1,2820007,Male, 69,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820008,Male, 28,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,2820008,Male, 63,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820009,Male, 23,Minor,1,">1 party, dvr part fault",Restricted,,NZ Maori
1,2820009,Male, 41,Minor,2,">1 party, dvr prime fault",Full,,European
1,2820010,Female, 22,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,2820011,Male, 53,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820012,Male, 36,Not injured,1,"1 veh, dvr at fault",Full,,European
1,2820013,Male, 30,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820014,Male, 24,Not injured,1,">1 party, no dvr fault",Full,,European
1,2820015,Male, 33,Fatal,1,"1 veh, dvr at fault",Full,,Asian
1,2820016,Male, 18,Minor,1,"1 veh, dvr at fault",Restricted,,European
1,2820017,Female, 30,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820017,Male, 52,Serious,2,">1 party, dvr part fault",Full,,European
1,2820018,Male, 21,Fatal,1,">1 party, dvr prime fault",Unknown,,NZ Maori
1,2820018,Male, 59,Minor,2,">1 party, no dvr fault",Full,,European
1,2820019,Male, 25,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820019,Male, 65,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820020,Female, 84,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820021,Male, 47,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820022,Male, 49,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820024,Male, 25,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820027,Male, 18,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820028,Male, 16,Not injured,1,"1 veh, dvr at fault",Never Licensed,,European
1,2820029,Female, 30,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,Asian
1,2820029,Male, 63,Serious,2,">1 party, no dvr fault",Full,,European
1,2820030,Male, 28,Fatal,2,">1 party, no dvr fault",Restricted,,European
1,2820030,Male, 31,Minor,1,">1 party, dvr prime fault",Full,,European
1,2820031,Female, 43,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820032,Male, 29,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820033,Male, 42,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820034,Female, 47,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820035,Male, 38,Fatal,1,"1 veh, dvr at fault",Learner,,European
1,2820037,Male, 18,Not injured,3,">1 party, no dvr fault",Full,,European
1,2820037,Male, 25,Not injured,1,">1 party, dvr prime fault",Restricted,,Unknown
1,2820037,Male, 31,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,2820038,Male, 37,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820038,Male, 62,Not injured,3,">1 party, no dvr fault",Full,,European
1,2820040,Male, 38,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820041,Female, 69,Fatal,2,">1 party, dvr prime fault",Full,,European
1,2820041,Male, 48,Not injured,1,">1 party, no dvr fault",Full,,European
1,2820042,Male, 21,Not injured,1,"1 veh, dvr at fault",Full,,Other
1,2820043,Female, 37,Minor,1,"1 veh, dvr at fault",Full,,European
1,2820045,Male, 17,Fatal,1,">1 party, dvr prime fault",Learner,,European
1,2820046,Male, 18,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820047,Male, 25,Fatal,2,">1 party, dvr part fault",Full,,European
1,2820047,Male, 40,Minor,1,">1 party, dvr prime fault",Full,,European
1,2820048,Male, 24,Minor,1,">1 party, dvr prime fault",Learner,,European
1,2820048,Male, 63,Serious,2,">1 party, no dvr fault",Full,Immigrant,European
1,2820049,Male, 21,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820049,Male, 22,Fatal,1,">1 party, dvr prime fault",Restricted,,European
1,2820050,Male, 25,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820051,Female, 55,Not injured,1,">1 party, no dvr fault",Unknown,,European
1,2820052,Female, 81,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820053,Male, 36,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820054,Female, 22,Minor,2,">1 party, dvr prime fault",Never Licensed,,NZ Maori
1,2820054,Male, 17,Not injured,1,">1 party, no dvr fault",Full,,European
1,2820055,Male, 57,Fatal,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2820056,Male, 25,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820057,Male, 21,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820057,Male, 25,Minor,2,">1 party, dvr part fault",Wrong Class,,European
1,2820058,Female, 18,Minor,1,"1 veh, dvr at fault",Full,,European
1,2820059,Female, 43,Minor,2,">1 party, no dvr fault",Full,,European
1,2820059,Male, 61,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820060,Female, 23,Not injured,1,">1 party, dvr prime fault",Full,,Unknown
1,2820060,Female, 53,Fatal,2,">1 party, no dvr fault",Full,,European
1,2820061,Female, 20,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2820062,Male, 51,Minor,1,"1 veh, no dvr fault",Full,,NZ Maori
1,2820063,Male, 68,Not injured,1,"1 veh, dvr at fault",Overseas,Visitor,European
1,2820064,Male, 40,Minor,2,">1 party, no dvr fault",Full,,European
1,2820064,Male, 69,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820065,Male, 38,Fatal,1,"1 veh, dvr at fault",Unknown,Immigrant,Fijian
1,2820066,Female, 16,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,2820067,Male, 17,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820068,Male, 79,Not injured,1,">1 party, no dvr fault",Full,,European
1,2820069,Male, 17,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820071,Male, 52,Fatal,1,">1 party, dvr prime fault",Disqualified,,Unknown
1,2820072,Male, 55,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820073,Male, 25,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820074,Male, 52,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820075,Female, 22,Not injured,1,">1 party, dvr prime fault",Restricted,,Unknown
1,2820076,Male, 15,Fatal,1,"1 veh, dvr at fault",Learner,,European
1,2820077,Female, 69,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820077,Male, 57,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820078,Male, 14,Fatal,1,"1 veh, dvr at fault",Never Licensed,,Asian
1,2820079,Female, 66,Minor,1,">1 party, no dvr fault",Full,,European
1,2820079,Female, 84,Fatal,2,">1 party, dvr prime fault",Unknown,,European
1,2820081,Female, 18,Not injured,2,">1 party, no dvr fault",Full,,European
1,2820081,Male, 27,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820082,Female, 61,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2820083,Male,,Not injured,1,">1 party, no dvr fault",Unknown,,Unknown
1,2820084,Male, 28,Not injured,1,">1 party, no dvr fault",Full,,European
1,2820085,Male, 44,Fatal,2,">1 party, no dvr fault",Full,,European
1,2820085,Male, 48,Fatal,1,">1 party, dvr prime fault",Full,,European
1,2820086,Male, 31,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2820087,Male, 71,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820088,Male, 48,Fatal,1,"1 veh, dvr at fault",Full,,European
1,2820089,Male, 65,Minor,1,">1 party, dvr prime fault",Full,,European
1,2820089,Male, 89,Fatal,2,">1 party, no dvr fault",Full,,European
1,2820090,Male, 84,Not injured,1,"1 veh, dvr at fault",Full,,European
1,2821021,Male, 26,Minor,1,"1 veh, dvr at fault",Overseas,,European
1,2821026,Female, 59,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821029,Male, 79,Not injured,1,"1 veh, dvr at fault",Overseas,Visitor,European
1,2821035,Female, 21,Serious,2,">1 party, no dvr fault",Full,,European
1,2821035,Male, 28,Minor,1,">1 party, dvr prime fault",Full,,European
1,2821041,Male, 56,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2821060,Male, 20,Minor,2,">1 party, no dvr fault",Full,,European
1,2821060,Male, 28,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2821063,Female, 18,Minor,1,"1 veh, dvr at fault",Learner,,European
1,2821064,Female, 53,Serious,2,">1 party, no dvr fault",Full,,European
1,2821064,Male, 55,Serious,3,">1 party, no dvr fault",Full,,European
1,2821064,Male, 61,Not injured,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,2821066,Male, 80,Serious,2,">1 party, dvr prime fault",Full,,European
1,2821066,Male,,Not injured,1,">1 party, no dvr fault",Overseas,Visitor,European
1,2821077,Female, 46,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821077,Male, 74,Minor,2,">1 party, no dvr fault",Full,,European
1,2821080,Female, 45,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821080,Female, 79,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821080,Male, 37,Not injured,3,">1 party, no dvr fault",Overseas,Visitor,Unknown
1,2821083,Female, 18,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2821095,Male, 15,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2821102,Male, 61,Serious,1,"1 veh, dvr at fault",Overseas,Visitor,European
1,2821106,Male, 47,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821106,Male, 60,Serious,3,">1 party, no dvr fault",Full,,European
1,2821106,Male, 64,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821118,Male, 19,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2821127,Male, 36,Serious,2,">1 party, no dvr fault",Full,,European
1,2821127,Male, 76,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2821139,Male, 79,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821146,Male, 46,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821146,Male, 57,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,2821153,Male, 26,Serious,1,"1 veh, dvr at fault",Overseas,Visitor,European
1,2821160,Female, 48,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821162,Male, 21,Serious,1,"1 veh, no dvr fault",Wrong Class,,European
1,2821163,Male, 17,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2821163,Male, 46,Not injured,2,">1 party, no dvr fault",Unknown,,European
1,2821166,Female, 52,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821173,Female, 54,Not injured,2,">1 party, dvr prime fault",Forbidden,,European
1,2821173,Female, 56,Minor,1,">1 party, no dvr fault",Full,,European
1,2821186,Male, 37,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821198,Male, 41,Not injured,1,">1 party, no dvr fault",Full,,European
1,2821203,Female, 28,Minor,1,">1 party, no dvr fault",Restricted,,European
1,2821203,Male, 43,Serious,2,">1 party, dvr prime fault",Full,,European
1,2821227,Male, 59,Serious,1,"1 veh, dvr at fault",Wrong Class,,European
1,2821230,Male, 32,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821235,Male, 38,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821235,Male, 45,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821236,Female, 46,Not injured,1,">1 party, no dvr fault",Full,,European
1,2821238,Male, 31,Minor,1,">1 party, dvr prime fault",Full,,Asian
1,2821238,Male, 32,Serious,2,">1 party, no dvr fault",Full,,European
1,2821239,Female, 30,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821240,Female, 80,Minor,1,">1 party, no dvr fault",Full,,European
1,2821240,Male, 15,Serious,2,">1 party, dvr prime fault",Learner,,European
1,2821247,Female, 51,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821247,Male, 58,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821248,Male, 16,Minor,1,"1 veh, dvr at fault",Learner,,European
1,2821251,Male, 37,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821257,Male, 18,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821260,Male, 40,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821282,Male, 28,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821287,Male, 55,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,2821288,Male, 19,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821297,Male, 53,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821300,Male, 18,Serious,2,">1 party, dvr prime fault",Restricted,,European
1,2821300,Male, 65,Not injured,1,">1 party, no dvr fault",Overseas,Visitor,Asian
1,2821301,Female, 43,Not injured,1,">1 party, no dvr fault",Full,,European
1,2821301,Male, 16,Serious,2,">1 party, dvr prime fault",Restricted,,European
1,2821305,Female, 51,Serious,2,">1 party, dvr prime fault",Full,,European
1,2821305,Male, 40,Not injured,1,">1 party, no dvr fault",Full,,Other
1,2821310,Male, 19,Not injured,2,">1 party, dvr prime fault",Restricted,,Unknown
1,2821310,Male, 26,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,2821311,Female, 36,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2821312,Male, 26,Not injured,1,">1 party, no dvr fault",Full,,NZ Maori
1,2821313,Male, 48,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821313,Male, 65,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2821315,Male, 39,Serious,2,">1 party, no dvr fault",Full,,European
1,2821315,Male, 55,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,2821319,Male, 16,Not injured,1,">1 party, no dvr fault",Restricted,,European
1,2821320,Female, 27,Serious,1,"1 veh, dvr at fault",Overseas,Visitor,European
1,2821329,Male,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2821346,Male, 66,Serious,1,">1 party, no dvr fault",Full,,NZ Maori
1,2821353,Male, 21,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2821353,Male, 47,Not injured,3,">1 party, no dvr fault",Full,,European
1,2821353,Male, 55,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821354,Female, 41,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2821355,Male, 43,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2821358,Female, 67,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821368,Male, 16,Not injured,2,">1 party, dvr prime fault",Restricted,,European
1,2821369,Male, 29,Not injured,2,">1 party, no dvr fault",Learner,,European
1,2821369,Male, 60,Serious,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,2821374,Male, 49,Serious,1,"1 veh, no dvr fault",Full,,European
1,2821376,Female, 50,Not injured,2,">1 party, dvr part fault",Full,,European
1,2821376,Male, 43,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821378,Female, 30,Serious,1,">1 party, no dvr fault",Full,,European
1,2821378,Male, 17,Minor,2,">1 party, dvr part fault",Full,,European
1,2821383,Female, 39,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2821386,Male, 18,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821386,Male, 45,Serious,2,">1 party, no dvr fault",Full,,European
1,2821386,Male, 58,Minor,3,">1 party, no dvr fault",Full,,European
1,2821389,Male, 17,Not injured,2,">1 party, no dvr fault",Restricted,,European
1,2821389,Male, 42,Serious,1,">1 party, dvr prime fault",Full,,Other
1,2821392,Male, 45,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821392,Male, 52,Serious,1,">1 party, dvr prime fault",Full,,European
1,2821405,Female, 39,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821407,Female, 22,Minor,1,"1 veh, dvr at fault",Overseas,Visitor,Other
1,2821413,Male, 48,Minor,2,">1 party, no dvr fault",Full,,European
1,2821413,Male, 57,Minor,1,">1 party, dvr prime fault",Overseas,Visitor,European
1,2821419,Male, 80,Not injured,1,"1 veh, no dvr fault",Full,,European
1,2821430,Male, 17,Not injured,1,"1 veh, dvr at fault",Never Licensed,,European
1,2821436,Male, 34,Serious,1,">1 party, dvr prime fault",Overseas,Immigrant,Samoan
1,2821436,Male, 54,Not injured,2,">1 party, no dvr fault",Full,,European
1,2821439,Female, 30,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2821453,Male, 17,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821454,Male, 50,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821455,Male, 17,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2821467,Male, 21,Serious,1,"1 veh, dvr at fault",Full,,European
1,2821477,Male, 24,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2821478,Female, 16,Serious,1,">1 party, dvr prime fault",Restricted,,Other
1,2821479,Male, 42,Not injured,1,">1 party, dvr prime fault",Full,,European
