"COUNT","Crash ID","Driver Role","Driver Causes","Driver Cse Cats"
1,2922164,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922164,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,2922164,1,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922165,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922165,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922165,1,"131 - Lost control when turning",Lost Control
1,2922169,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922169,1,"135 - Lost control due to road conditions",Lost Control
1,2922169,1,"407 - Driver over-reacted",Inexperience
1,2922172,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922172,1,"132 - Lost control under heavy braking",Lost Control
1,2922173,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,2922173,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2922178,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922178,1,"131 - Lost control when turning",Lost Control
1,2922178,1,"514 - Evading enforcement",Intentional or Criminal
1,2922182,1,"322 - Did not stop at steady red light",Did not Stop
1,2922182,1,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,2922183,2,"322 - Did not stop at steady red light",Did not Stop
1,2922183,2,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,2922194,1,"158 - Overtaking on left",Overtaking
1,2922194,1,"387 - Misjudged intentions of other party",Misjudged speed
1,2922195,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2922195,2,"507 - Impared ability due to old age",Illness and Disability
1,2922197,1,"131 - Lost control when turning",Lost Control
1,2922197,1,"403 - Driving unfamiliar vehicle",Inexperience
1,2922201,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,2922201,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,2922201,2,"123 - Cutting corner on bend",Failed to Keep Left
1,2922207,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,2922208,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922208,1,"131 - Lost control when turning",Lost Control
1,2922211,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2922218,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922218,1,"112 - Too fast on straight",Too fast for Conditions
1,2922218,1,"130 - Lost control",Lost Control
1,2922219,1,"301 - Failed to give way at stop sign",Failed to Give Way
1,2922219,1,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922221,1,"131 - Lost control when turning",Lost Control
1,2922221,1,"191 - Suddenly braked",Sudden Action
1,2922221,1,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,2922222,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922222,1,"131 - Lost control when turning",Lost Control
1,2922225,1,"402 - New driver showed inexperience",Inexperience
1,2922225,1,"430 - Showing off",Showing Off
1,2922225,1,"433 - Showing off wheelspins/wheelies/doughnuts/drifting etc",Showing Off
1,2922226,1,"132 - Lost control under heavy braking",Lost Control
1,2922226,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2922226,1,"407 - Driver over-reacted",Inexperience
1,2922236,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922236,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2922241,1,"130 - Lost control",Lost Control
1,2922241,1,"402 - New driver showed inexperience",Inexperience
1,2922241,1,"430 - Showing off",Showing Off
1,2922244,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2922250,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922250,1,"131 - Lost control when turning",Lost Control
1,2922252,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2922252,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,2922255,1,"131 - Lost control when turning",Lost Control
1,2922278,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2922278,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2922278,1,"431 - Showing off racing",Showing Off
1,2922289,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922289,1,"131 - Lost control when turning",Lost Control
1,2922292,1,"135 - Lost control due to road conditions",Lost Control
1,2922306,1,"160 - Overtaking vehicle signaling right turn",Overtaking
1,2922306,1,"387 - Misjudged intentions of other party",Misjudged speed
1,2922318,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922318,1,"153 - Failed to notice oncoming traffic",Overtaking
1,2922318,1,"402 - New driver showed inexperience",Inexperience
1,2922318,2,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,2922321,1,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,2922323,1,"136 - Lost control due to vehicle fault",Lost Control
1,2922341,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,2922341,2,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,2922341,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922356,1,"153 - Failed to notice oncoming traffic",Overtaking
1,2922367,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922367,1,"129 - Too far left/right",Failed to Keep Left
1,2922367,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2922367,2,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,2922378,1,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,2922378,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2922378,2,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,2922384,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922384,1,"133 - Lost control under heavy acceleration",Lost Control
1,2922394,1,"130 - Lost control",Lost Control
1,2922394,1,"195 - Suddenly swerved to avoid animal",Sudden Action
1,2922400,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922400,1,"130 - Lost control",Lost Control
1,2922400,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2922405,1,"306 - Failed to give way to ped on a xing",Failed to Give Way
1,2922405,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,2922405,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,2922411,1,"135 - Lost control due to road conditions",Lost Control
1,2922418,1,"130 - Lost control",Lost Control
1,2922419,1,"131 - Lost control when turning",Lost Control
1,2922419,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2922425,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2922432,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,2922438,1,"321 - Did not stop at stop sign",Did not Stop
1,2922438,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2922439,1,"414 - Fatigue due to working long hours before driving",Fatigue (Drowsy
1,2922443,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922443,1,"131 - Lost control when turning",Lost Control
1,2922443,1,"430 - Showing off",Showing Off
1,2922450,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922450,1,"131 - Lost control when turning",Lost Control
1,2922454,1,"121 - Swung wide on bend",Failed to Keep Left
1,2922454,1,"131 - Lost control when turning",Lost Control
1,2922454,1,"402 - New driver showed inexperience",Inexperience
1,2922477,1,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,2922487,1,"135 - Lost control due to road conditions",Lost Control
1,2922490,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922490,1,"181 - Following too closely",In Line of Traffic
1,2922490,1,"434 - Intimidating driving",Showing Off
1,2922491,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922491,1,"385 - Misjudged size or position of fixed object or obstacle",Misjudged speed
1,2922494,1,"306 - Failed to give way to ped on a xing",Failed to Give Way
1,2922494,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2922494,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,2922495,2,"321 - Did not stop at stop sign",Did not Stop
1,2922495,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922497,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2922497,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922501,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2922501,1,"108 - Drugs suspected",Alcohol or Drugs
1,2922501,1,"112 - Too fast on straight",Too fast for Conditions
1,2922508,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,2922520,1,"131 - Lost control when turning",Lost Control
1,2922520,1,"403 - Driving unfamiliar vehicle",Inexperience
1,2922522,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922522,1,"131 - Lost control when turning",Lost Control
1,2922522,1,"191 - Suddenly braked",Sudden Action
1,2922523,1,"135 - Lost control due to road conditions",Lost Control
1,2922523,1,"407 - Driver over-reacted",Inexperience
1,2922525,1,"110 - Too fast for conditions",Too fast for Conditions
1,2922525,1,"138 - Lost control on unsealed road",Lost Control
1,2922525,1,"407 - Driver over-reacted",Inexperience
1,2922530,1,"110 - Too fast for conditions",Too fast for Conditions
1,2922530,1,"132 - Lost control under heavy braking",Lost Control
1,2922530,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2922530,1,"407 - Driver over-reacted",Inexperience
1,2922531,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922531,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2922532,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922532,1,"133 - Lost control under heavy acceleration",Lost Control
1,2922533,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922533,1,"131 - Lost control when turning",Lost Control
1,2922534,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,2922537,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2922537,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922547,1,"138 - Lost control on unsealed road",Lost Control
1,2922547,1,"402 - New driver showed inexperience",Inexperience
1,2922547,1,"407 - Driver over-reacted",Inexperience
1,2922556,2,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922556,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2922556,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,2922559,1,"121 - Swung wide on bend",Failed to Keep Left
1,2922559,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2922572,1,"123 - Cutting corner on bend",Failed to Keep Left
1,2922572,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2922576,1,"121 - Swung wide on bend",Failed to Keep Left
1,2922585,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922585,1,"131 - Lost control when turning",Lost Control
1,2922585,1,"402 - New driver showed inexperience",Inexperience
1,2922587,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922587,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922587,1,"131 - Lost control when turning",Lost Control
1,2922590,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,2922590,2,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,2922590,2,"351 - Attention diverted by passengers",Attention Diverted By:
1,2922599,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922599,1,"131 - Lost control when turning",Lost Control
1,2922602,1,"123 - Cutting corner on bend",Failed to Keep Left
1,2922602,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2922603,1,"111 - Too fast entering corner",Too fast for Conditions
