"CRASH ROAD","CRASH DIST","CRASH DIRN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT DESCR","CAUSES","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT",,"EASTING","NORTHING"
"1S/583/7.102","","I","ORWELL ST","2823769","21/11/2008","Fri","1620","CYCLIST1 (Age 17)SBD on SH 1S sideswiped by CAR2 turning left","CAR2 turned left from near centre line, failed to give way when turning to non-turning traffic","Dry","Bright Sun","Fine","X Type Junction","Give Way Sign","0","1","0","1440734","5005349",
"1S/583/8.086","","I","RIBBLE ST","2822760","02/09/2008","Tue","0814","CAR1 NBD on SH 1S hit MOPED2 crossing at right angle from right","CAR1 failed to give way at give way sign, attention diverted by driver dazzled by sun/lights, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","Roundabout","Give Way Sign","0","1","0","1440423","5004422",
"1S/583/8.145","40","N","EDEN ST","2921772","04/02/2009","Wed","1100","CAR1 SBD on SH 1S hit PEDESTRIAN","CAR1 failed to give way entering roadway not from driveway or intersection, didnt see/look when visibility limited by roadside features","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1440415","5004362",
"1S/583/9.298","20","E","LUNE ST","201121187","01/03/2011","Tue","0828","CYCLIST1 (Age 14)EBD on SH 1S lost control but did not leave the road, CYCLIST1 hit Post Or Pole","CYCLIST1 too fast on straight, lost control","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1439473","5003765",
"1S/583/9.645","30","W","AWAMOA ROAD","201221509","02/04/2012","Mon","1720","MOTOR CYCLE1 WBD on SH 1S lost control turning right on right hand bend ","MOTOR CYCLE1 lost control when turning, suddenly braked  ENV: road slippery (oil/diesel/fuel)","Dry","Twilight","Fine","Unknown","N/A","0","1","1","1439158","5003631",
"1S/583/9.857","","I","WYE ST","2823479","18/10/2008","Sat","1645","CAR1 WBD on SH 1S hit rear of CAR2 turning right from centre line","CAR1 failed to notice car slowing, attention diverted by scenery or persons outside vehicle","Dry","Bright Sun","Fine","T Type Junction","Stop Sign","0","1","1","1438951","5003667",
"1S/583/11.935","50","W","BULLEID ROAD","2822294","10/05/2008","Sat","1900","CAR1 WBD on SH 1S lost control turning right, CAR1 hit Cliff Bank on right hand bend ","CAR1 alcohol test above limit or test refused, lost control when turning","Dry","Dark","Fine","Unknown","N/A","0","1","0","1436980","5003322",
"1S/583/15.527","730","S","FORTIFICATION ROAD","201021859","08/05/2010","Sat","0100","CAR1 NBD on SH 1S lost control turning right, CAR1 hit Fence on right hand bend ","CAR1 alcohol test above limit or test refused, too fast entering corner, lost control when turning","Wet","Dark","Mist","Unknown","N/A","0","1","2","1434016","5001316",
"1S/583/15.903","570","E","WAIAREKA VALLEY ROAD","201221216","16/02/2012","Thu","2339","load or trailer from CAR1 WBD on SH 1S CAR1 hit Post Or Pole","CAR1 fatigue (drowsy, tired, fell asleep), load too heavy","Dry","Dark","Fine","Unknown","N/A","0","1","1","1433696","5001132",
"1S/601/0.012","","A","WAIAREKA CRK BR","2921016","05/01/2009","Mon","1335","CAR1 NBD on SH 1S lost control turning left","CAR1 alcohol test result unknown, lost control when turning","Dry","Bright Sun","Fine","Unknown","N/A","0","1","3","1432479","5000194",
"1S/601/2.546","220","N","ROUND HILL ROAD","2823130","30/10/2008","Thu","1220","CAR1 NBD on SH 1S lost control; went off road to right, CAR1 hit Fence","CAR1 lost control, fatigue due to lack of sleep","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1430907","4998255",
"1S/601/3.205","440","S","ROUND HILL ROAD","201020013","29/03/2010","Mon","1300","TRUCK1 SBD on SH 1S hit CAR2 turning right onto SH 1S from the left","CAR2 alcohol not suspected, tested and -ve (MoT use only), failed to give way at driveway  ENV: entering or leaving private house / farm","Dry","Bright Sun","Fine","Driveway","Nil","1","0","1","1430608","4997666",
"1S/601/4.69","50","S","MAHENO-KAKANUI ROAD","2923158","26/09/2009","Sat","0940","MOTOR CYCLE1 SBD on SH 1S hit rear end of CAR2 stopped/moving slowly","MOTOR CYCLE1 too fast on straight, failed to notice car slowing, misjudged speed of own vehicle","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1430093","4996358",
"1S/601/4.915","140","N","GIFFORD ST","2822944","25/07/2008","Fri","1550","CAR1 NBD on SH 1S lost control on straight and hit CAR2 head on","CAR1 lost control, fatigue due to lack of sleep","Wet","Overcast","Fine","Unknown","N/A","0","1","3","1429956","4996181",
"1S/601/5.253","200","S","LAMBTON ST","201222726","20/09/2012","Thu","0825","SUV1 NBD on SH 1S lost control on curve and hit SUV2 head on","SUV1 alcohol test above limit or test refused, too fast entering corner, too far left/right","Dry","Overcast","Fine","Unknown","N/A","0","2","0","1429807","4995876",
"1S/601/8.975","","I","IRVINE ROAD","201221827","10/05/2012","Thu","1826","VAN1 SBD on SH 1S overtaking hit CAR2 turning right","VAN1 overtaking at no passing line, overtaking vehicle signaling right turn","Dry","Overcast","Fine","T Type Junction","Give Way Sign","0","2","3","1428297","4992566",
"1S/618/1.905","","I","BLUFF HILL ROAD","201121036","15/01/2011","Sat","0815","CAR1 NBD on SH 1S lost control; went off road to right","CAR1 drugs suspected, lost control, fatigue due to lack of sleep","Dry","Bright Sun","Fine","X Type Junction","Stop Sign","0","1","1","1427533","4984346",
"1S/618/6.402","430","S","MILE FLAT ROAD","201022053","20/06/2010","Sun","1100","VAN1 NBD on SH 1S lost control; went off road to left, VAN1 hit Ditch","VAN1 lost control, attention diverted by cigarette etc, worn tread on tyre  ENV: slippery","Wet","Overcast","Mist","Unknown","N/A","0","1","1","1428818","4980214",
"1S/618/8.113","15","N","IPSWICH ST","201020030","02/06/2010","Wed","2345","TRUCK1 NBD on SH 1S hit PEDESTRIAN walking with traffic","PEDESTRIAN2 Intoxicated non-driver, walking along road not keeping to side of rd","Dry","Dark","Fine","T Type Junction","Stop Sign","1","0","0","1428983","4978512",
"1S/618/9.317","870","N","ASHLANDS ROAD","201120011","31/03/2011","Thu","0445","CAR1 NBD on SH 1S hit TRUCK2 headon on straight, TRUCK2 hit Cliff Bank, Over Bank, Water/River","CAR1 alcohol not suspected, tested and -ve (MoT use only), too far left/right  TRUCK2 vehicle caught fire  ENV: fog or mist","Dry","Dark","Mist","Unknown","N/A","2","0","0","1429099","4977313",
"1S/618/11.964","220","N","HILLGROVE-MOERAKI ROAD","2922688","08/05/2009","Fri","1924","CAR1 NBD on SH 1S overtaking hit CAR2 head on","CAR1 overtaking with insufficient visibility, inattentive: failed to notice other regulatory sign / markings  ENV: visibility limited by crest or dip","Wet","Dark","Light Rain","Unknown","N/A","0","5","0","1429787","4974786",
"1S/618/12.364","180","S","HILLGROVE-MOERAKI ROAD","201022787","29/09/2010","Wed","1724","CAR1 SBD on SH 1S hit VAN2 headon on straight","CAR1 too fast on straight, attention diverted by other traffic, misjudged speed of own vehicle","Dry","Bright Sun","Fine","Unknown","N/A","0","2","1","1429874","4974396",
"1S/618/14.684","2500","S","HILLGROVE-MOERAKI ROAD","201221603","06/04/2012","Fri","0505","CAR1 NBD on SH 1S hit SUV2 headon on straight","CAR1 on incorrect side of the island or median","Dry","Dark","Mist","Unknown","N/A","0","1","0","1429962","4972096",
"1S/618/16.317","","A","KATIKI OBR","2920023","11/05/2009","Mon","1210","VAN1 SBD on SH 1S swinging wide hit TRUCK2 head on","VAN1 alcohol not suspected, tested and -ve (MoT use only), swung wide on bend, overseas/migrant driver failed to adjust to NZ road rules and road conditions","Wet","Overcast","Light Rain","Unknown","N/A","1","0","0","1430852","4970748",
"1S/635/8.084","800","S","SHAG POINT ROAD","201220052","28/10/2012","Sun","1721","MOTOR CYCLE1 NBD on SH 1S lost control while overtaking","MOTOR CYCLE1 lost control avoiding another vehicle, vehicle caught fire","Dry","Bright Sun","Fine","Unknown","N/A","1","0","0","1428261","4963319",
"1S/635/8.784","1500","S","SHAG POINT ROAD","201220047","22/09/2012","Sat","1935","CAR1 SBD on SH 1S lost control turning right on right hand bend ","CAR1 lost control when turning","Dry","Dark","Fine","Unknown","N/A","1","0","1","1427708","4962950",
"1S/635/15.302","","I","HORSE RANGE ROAD","201222001","16/06/2012","Sat","0920","CAR1 EBD on SH 1S lost control turning right, CAR1 hit Guard Rail on right hand bend ","CAR1 lost control when turning  ENV: road slippery (frost or ice)","Ice/ Snow","Overcast","Fine","T Type Junction","Stop Sign","0","1","1","1422038","4961174",
"1S/651/4.189","150","N","PATTERSON ROAD","2922112","12/06/2009","Fri","2049","CAR1 SBD on SH 1S lost control turning right, CAR1 hit Fence on right hand bend ","CAR1 alcohol test above limit or test refused, too fast entering corner, lost control when turning, evading enforcement","Dry","Dark","Fine","Unknown","N/A","0","1","0","1420166","4956961",
"1S/651/7.999","150","S","JEFFERIS ROAD","2823632","27/12/2008","Sat","1505","CAR1 SBD on SH 1S lost control turning right, CAR1 went Over Bank on right hand bend ","CAR1 illness with no warning (eg heart attack)","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1420668","4953286",
"1S/651/8.099","250","S","JEFFERIS ROAD","2821251","12/01/2008","Sat","1945","SUV1 SBD on SH 1S lost control; went off road to right, SUV1 hit Cliff Bank, Fence","SUV1 alcohol test above limit or test refused, lost control","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1420625","4953196",
"1S/666/0.4","400","S","RAMROCK ROAD","201222070","23/05/2012","Wed","1317","TRUCK1 NBD on SH 1S lost control turning right, TRUCK1 hit Fence, Guard Rail on right hand bend ","TRUCK1 lost control when turning","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1417131","4947782",
"1S/667/1.129","300","N","COAST ROAD","201122625","04/08/2011","Thu","1500","load or trailer from SUV1 SBD on SH 1S SUV1 hit Ditch","SUV1 load too heavy","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1416385","4946202",
"1S/667/1.149","280","N","COAST ROAD","2922745","06/09/2009","Sun","1729","MOTOR CYCLE1 SBD on SH 1S swinging wide hit VEHB head on, MOTOR CYCLE1 hit Fence, Ditch","MOTOR CYCLE1 swung wide on bend, lost control when turning, new driver showed inexperience","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1416374","4946185",
"1S/667/1.729","300","S","COAST ROAD N","201121704","12/05/2011","Thu","1035","CAR1 EBD on SH 1S hit obstruction, CAR1 hit Other","ENV: strong wind","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1415992","4945755",
"1S/667/2.525","300","S","MCGRATH ROAD","201221624","17/03/2012","Sat","1025","TRUCK1 NBD on SH 1S hit VAN2 U-turning from same direction of travel","VAN2 didnt see/look behind when changing lanes, position or direction","Dry","Bright Sun","Fine","Unknown","N/A","0","3","0","1415327","4945321",
"1S/667/3.225","1000","S","MCGRATH ROAD","201221320","22/02/2012","Wed","1650","CAR1 NBD on SH 1S lost control turning left, CAR1 hit Ditch","CAR1 lost control when turning, attention diverted by other traffic","Wet","Overcast","Mist","Unknown","N/A","0","1","0","1414792","4944872",
"1S/667/3.429","2000","S","COAST ROAD N","2821780","29/03/2008","Sat","0720","CAR1 NBD on SH 1S lost control turning left, CAR1 went Over Bank","CAR1 alcohol test above limit or test refused, lost control when turning","Wet","Dark","Fine","Unknown","N/A","0","1","0","1414596","4944818",
"1S/667/7.75","500","S","RUSSELL ROAD","201023371","11/12/2010","Sat","0925","MOTOR CYCLE1 NBD on SH 1S overtaking hit VAN2 turning right","MOTOR CYCLE1 overtaking vehicle signaling right turn, inattentive, didnt see/look when visibility obstructed by other vehicles, new driver showed inexperience  ENV: entering or leaving car parking building / area","Dry","Bright Sun","Fine","Driveway","Nil","0","1","0","1411842","4941790",
"1S/667/7.87","620","S","RUSSELL ROAD","2821492","05/03/2008","Wed","2330","CAR1 SBD on SH 1S lost control; went off road to left, CAR1 hit Ditch","CAR1 lost control due to road conditions  ENV: road slippery (loose material on seal), road works not adequately signposted, signs / signals badly located","Dry","Dark","Fine","Unknown","N/A","0","1","0","1411797","4941679",
"1S/667/8.091","250","S","MERTON CRK BR","2823312","12/10/2008","Sun","0015","VAN1 NBD on SH 1S hit obstruction, VAN1 hit Stray Animal","VAN1 suddenly braked  ENV: farm animal straying","Dry","Dark","Fine","Unknown","N/A","0","3","4","1411717","4941473",
"1S/667/12.056","500","S","PRYDE ROAD","201021466","15/02/2010","Mon","1730","CAR1 SBD on SH 1S lost control; went off road to left, CAR1 hit Cliff Bank, Ditch","CAR1 too fast on straight, lost control due to road conditions, failed to notice warning sign  ENV: road slippery (loose material on seal)","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1410929","4937791",
"1S/667/12.509","90","N","PULLAR ROAD","201122500","08/09/2011","Thu","1606","CAR1 SBD on SH 1S lost control turning left, CAR1 hit Ditch","CAR1 lost control when turning, fatigue due to lack of sleep","Dry","Bright Sun","Fine","Unknown","N/A","0","1","4","1410740","4937381",
"1S/667/14.149","1500","N","COAST ROAD S","201121043","29/01/2011","Sat","1150","CAR1 SBD on SH 1S hit rear end of TRUCK2 stopped/moving slowly","CAR1 inattentive, misjudged intentions of another party  ENV: slippery","Wet","Overcast","Light Rain","Unknown","N/A","0","1","2","1411115","4935896",
"1S/667/15.221","170","S","THOMAS ST","201122936","13/08/2011","Sat","0426","CAR1 SBD on SH 1S lost control turning right, CAR1 hit Cliff Bank on right hand bend ","CAR1 alcohol test above limit or test refused, too fast entering corner, lost control when turning","Dry","Dark","Fine","Unknown","N/A","0","1","0","1410762","4934943",
"1S/683/0.138","","I","COAST ROAD","2823736","20/12/2008","Sat","1254","SUV1 NBD on SH 1S hit CAR2 crossing at right angle from right, SUV1 hit Post Or Pole","CAR2 failed to give way at give way sign, illness with no warning (eg heart attack)","Dry","Overcast","Fine","T Type Junction","Give Way Sign","0","1","0","1410821","4934523",
"1S/683/2.272","210","N","MANSE ROAD","2823590","07/12/2008","Sun","0650","MOTOR CYCLE1 SBD on SH 1S lost control turning left, MOTOR CYCLE1 hit Fence","MOTOR CYCLE1 alcohol test above limit or test refused, lost control when turning, tyres","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1410891","4932449",
"1S/683/2.952","20","N","DOUBLE HILL ROAD","2922318","26/06/2009","Fri","1830","CAR1 SBD on SH 1S overtaking hit SUV2 head on","CAR1 alcohol test below limit, failed to notice oncoming traffic, new driver showed inexperience  SUV2 suddenly swerved to avoid vehicle","Wet","Dark","Light Rain","Unknown","N/A","0","1","3","1410799","4931781",
"1S/683/3.597","100","W","HARVEY ST","2921503","18/02/2009","Wed","1735","CAR2 turning right hit by oncoming CAR1 NBD on SH 1S ","CAR2 failed to give way when turning to non-turning traffic, inattentive  ENV: entering or leaving other commercial","Dry","Overcast","Fine","Driveway","Nil","0","1","3","1410863","4931155",
"1S/683/8.379","1030","N","PIGEON FLAT OBR","201021803","23/04/2010","Fri","1730","CAR1 NBD on SH 1S lost control on curve and hit CAR2 head on","CAR1 too fast entering corner, lost control when turning, suddenly swerved to avoid vehicle  CAR2 suddenly braked  CAR3 misjudged speed, etc of vehicle coming from behind or alongside","Wet","Twilight","Light Rain","Unknown","N/A","0","3","0","1409672","4926775",
"1S/683/9.571","900","S","HOLMES BUSH ROAD","2922101","28/05/2009","Thu","0810","CAR1 NBD on SH 1S lost control; went off road to left, CAR1 went Over Bank","CAR1 lost control under heavy acceleration, new driver showed inexperience  ENV: road slippery (frost or ice)","Ice/ Snow","Bright Sun","Fine","Unknown","N/A","0","1","0","1408714","4926157",
"1S/683/11.704","","I","WAITATI VALLEY ROAD","2823435","02/12/2008","Tue","1700","CAR1 NBD on SH 1S lost control; went off road to left, CAR1 hit Fence, Ditch","CAR1 lost control  ENV: slippery, heavy rain","Wet","Overcast","Heavy Rain","Multi Rd Join","Stop Sign","0","1","1","1406979","4925163",
"1S/683/11.727","30","S","LEITH VALLEY ROAD","201222067","28/06/2012","Thu","2220","SUV1 NBD on SH 1S lost control while overtaking","SUV1 lost control when turning  ENV: road slippery (frost or ice)","Ice/ Snow","Dark","Light Rain","Unknown","N/A","0","1","0","1406960","4925140",
"1S/700/0.465","70","E","PATMOS OBR","201021483","10/03/2010","Wed","2310","CAR1 EBD on SH 1S hit rear end of TRUCK2 stopped/moving slowly","CAR1 alcohol test above limit or test refused, too fast entering corner, lost control when turning, new driver showed inexperience  ENV: road slippery (rain)","Wet","Dark","Light Rain","Unknown","N/A","0","1","0","1406630","4920938",
