"crashID" "meshblockID" "urbanRural"
201102349 1258401 "Highly rural/remote area"
201005266 1258503 "Rural area with high urban influence"
2839275 1258503 "Rural area with high urban influence"
201202774 1258601 "Rural area with high urban influence"
201234464 1258503 "Rural area with high urban influence"
201230246 1258601 "Rural area with high urban influence"
201241742 1258601 "Rural area with high urban influence"
2930520 1258401 "Highly rural/remote area"
2844157 1258503 "Rural area with high urban influence"
2837823 1258503 "Rural area with high urban influence"
2937035 1258401 "Highly rural/remote area"
201031119 1256500 "Main urban area"
201033539 1256400 "Main urban area"
201030014 1255600 "Main urban area"
2839956 1255600 "Main urban area"
2936060 1255600 "Main urban area"
201038374 1255600 "Main urban area"
2831747 1255600 "Main urban area"
201043052 1255600 "Main urban area"
201035726 1256500 "Main urban area"
2834235 1255600 "Main urban area"
201039466 1255600 "Main urban area"
2802309 1324600 "Rural area with moderate urban influence"
2901704 1258601 "Rural area with high urban influence"
201043050 1258604 "Rural area with high urban influence"
2801500 1258902 "Rural area with low urban influence"
2932220 1255600 "Main urban area"
2905701 1324600 "Rural area with moderate urban influence"
2936743 1266100 "Rural area with high urban influence"
201130089 1231800 "Main urban area"
201035725 1231800 "Main urban area"
201135045 1231800 "Main urban area"
2943712 1231800 "Main urban area"
2936893 1231900 "Main urban area"
2942551 1231900 "Main urban area"
2936876 1231900 "Main urban area"
2935131 1231900 "Main urban area"
201006412 1231900 "Main urban area"
2805211 1231800 "Main urban area"
201103715 1231800 "Main urban area"
201132545 1231800 "Main urban area"
2933118 1231800 "Main urban area"
2901269 1136100 "Independent Urban Area"
201241205 1203400 "Main urban area"
2905536 1203800 "Main urban area"
2941953 1203800 "Main urban area"
201040530 1270800 "Independent Urban Area"
2905067 1270800 "Independent Urban Area"
2903751 1270800 "Independent Urban Area"
201239872 1270800 "Independent Urban Area"
201040546 1271200 "Independent Urban Area"
2805249 1270900 "Independent Urban Area"
2903423 1270900 "Independent Urban Area"
201004413 1270900 "Independent Urban Area"
201037170 1270600 "Independent Urban Area"
201003245 1270600 "Independent Urban Area"
201103213 1271000 "Independent Urban Area"
201230637 1271000 "Independent Urban Area"
2934517 1271200 "Independent Urban Area"
201003794 1271000 "Independent Urban Area"
2837705 1270900 "Independent Urban Area"
201203307 1271600 "Independent Urban Area"
201137294 1271600 "Independent Urban Area"
2837118 1270800 "Independent Urban Area"
201104516 1270800 "Independent Urban Area"
2933058 1270800 "Independent Urban Area"
201105697 1247100 "Main urban area"
2903664 1192604 "Rural area with high urban influence"
2833164 1192604 "Rural area with high urban influence"
2906192 1211601 "Rural area with moderate urban influence"
2837894 1270100 "Independent Urban Area"
201031298 1268900 "Independent Urban Area"
2943124 1268801 "Independent Urban Area"
201043138 1269600 "Independent Urban Area"
2939696 1270000 "Independent Urban Area"
201003764 1191201 "Main urban area"
201204427 1191201 "Main urban area"
201040805 1285100 "Independent Urban Area"
201240841 1284600 "Independent Urban Area"
201132094 1285500 "Independent Urban Area"
201004416 1284900 "Independent Urban Area"
201202756 1203204 "Main urban area"
201236421 1202901 "Main urban area"
2935751 1202902 "Main urban area"
2803322 1326800 "Independent Urban Area"
201002203 1192202 "Main urban area"
2837408 1196400 "Main urban area"
2939728 1197200 "Main urban area"
201003719 1142100 "Independent Urban Area"
201006103 1197200 "Main urban area"
2939729 1197200 "Main urban area"
201037918 1179001 "Main urban area"
201036320 1179001 "Main urban area"
2837004 1179401 "Main urban area"
201105705 1179200 "Main urban area"
2801996 1262700 "Rural area with moderate urban influence"
2903447 1262500 "Rural area with moderate urban influence"
2841765 1204000 "Main urban area"
2941995 1204000 "Main urban area"
201004162 1210700 "Rural area with low urban influence"
2802599 1210700 "Rural area with low urban influence"
2934531 1210402 "Rural area with low urban influence"
201039483 1210402 "Rural area with low urban influence"
2934602 1210402 "Rural area with low urban influence"
201234432 1210404 "Rural area with low urban influence"
201038098 1210404 "Rural area with low urban influence"
2802596 1210700 "Rural area with low urban influence"
2901308 1210700 "Rural area with low urban influence"
2941975 1210700 "Rural area with low urban influence"
2801982 1210800 "Rural area with low urban influence"
2839917 1210800 "Rural area with low urban influence"
2942564 1210700 "Rural area with low urban influence"
2933599 1210700 "Rural area with low urban influence"
2837022 1210000 "Rural area with moderate urban influence"
201032934 1210402 "Rural area with low urban influence"
2806494 1210404 "Rural area with low urban influence"
2943487 1210404 "Rural area with low urban influence"
2905453 1210700 "Rural area with low urban influence"
2943497 1210700 "Rural area with low urban influence"
201034160 1210700 "Rural area with low urban influence"
201137470 1210700 "Rural area with low urban influence"
201102792 1210402 "Rural area with low urban influence"
2845150 1310700 "Independent Urban Area"
201241741 1236600 "Main urban area"
2938625 1237300 "Main urban area"
201239321 1236600 "Main urban area"
2933028 1236600 "Main urban area"
201102960 1236600 "Main urban area"
201202214 1236600 "Main urban area"
2839958 1236600 "Main urban area"
2906234 1195900 "Main urban area"
201240888 1195800 "Main urban area"
201102914 1190200 "Main urban area"
201137161 1190200 "Main urban area"
201005673 1207204 "Rural area with moderate urban influence"
2942514 1207204 "Rural area with moderate urban influence"
201040897 1207101 "Rural area with moderate urban influence"
201233672 1207101 "Rural area with moderate urban influence"
201237228 1206600 "Rural area with moderate urban influence"
201138361 1207400 "Satellite Urban Area"
201005039 1207400 "Satellite Urban Area"
2803572 1207400 "Satellite Urban Area"
201230583 1188102 "Main urban area"
2804372 1188103 "Main urban area"
2800107 1188103 "Main urban area"
2842758 1188602 "Main urban area"
2945005 1188502 "Main urban area"
2845178 1188102 "Main urban area"
201006142 1188102 "Main urban area"
2839243 1188102 "Main urban area"
2905634 1188104 "Main urban area"
201031553 1188104 "Main urban area"
2837101 1188104 "Main urban area"
201202241 1188103 "Main urban area"
2835675 1188103 "Main urban area"
201003799 1188104 "Main urban area"
2839372 1189602 "Rural area with high urban influence"
201038384 1188104 "Main urban area"
201038386 1188104 "Main urban area"
201139333 1188103 "Main urban area"
2938633 1188103 "Main urban area"
2944752 1188103 "Main urban area"
201102595 1188103 "Main urban area"
201231013 1188103 "Main urban area"
2837102 1188103 "Main urban area"
2905025 1188103 "Main urban area"
2830804 1298200 "Independent Urban Area"
201203426 1298300 "Independent Urban Area"
2842636 1298200 "Independent Urban Area"
2837191 1298901 "Independent Urban Area"
201036223 1323301 "Rural area with low urban influence"
201201361 1324000 "Rural area with low urban influence"
2802563 1324201 "Rural area with moderate urban influence"
2831782 1323301 "Rural area with low urban influence"
201239348 1323402 "Rural area with moderate urban influence"
201130333 1323401 "Rural area with low urban influence"
201135037 1323500 "Rural area with low urban influence"
201201927 1323500 "Rural area with low urban influence"
201034152 1323401 "Rural area with low urban influence"
2938068 1323800 "Rural area with low urban influence"
201136604 1323402 "Rural area with moderate urban influence"
2943276 1323500 "Rural area with low urban influence"
2934597 1324201 "Rural area with moderate urban influence"
2803309 1251202 "Rural area with high urban influence"
201201085 1334600 "Rural area with low urban influence"
2802380 1262400 "Rural area with high urban influence"
2835538 1331500 "Rural area with moderate urban influence"
2804385 1331600 "Rural area with low urban influence"
201042981 1331600 "Rural area with low urban influence"
201005042 1331900 "Highly rural/remote area"
201040842 1166600 "Main urban area"
2938690 1166700 "Main urban area"
2931302 1166700 "Main urban area"
201038049 1166500 "Main urban area"
2832029 1196600 "Main urban area"
201135659 1182701 "Rural area with moderate urban influence"
2903438 1182701 "Rural area with moderate urban influence"
2837991 1182701 "Rural area with moderate urban influence"
2938651 1182701 "Rural area with moderate urban influence"
2934561 1182701 "Rural area with moderate urban influence"
201137164 1183900 "Independent Urban Area"
201102354 1183900 "Independent Urban Area"
201043037 1183900 "Independent Urban Area"
201234783 1160700 "Main urban area"
2842639 1186901 "Main urban area"
201135602 1187002 "Main urban area"
2830941 1194400 "Main urban area"
2931400 1194800 "Main urban area"
201205412 1194800 "Main urban area"
2840750 1194400 "Main urban area"
2942518 1195000 "Main urban area"
201205216 1195500 "Main urban area"
201101094 1195500 "Main urban area"
2844017 1195500 "Main urban area"
2938671 1305200 "Independent Urban Area"
2943492 1305200 "Independent Urban Area"
2843652 1305200 "Independent Urban Area"
201238749 1305200 "Independent Urban Area"
201042867 1305200 "Independent Urban Area"
201238759 1305200 "Independent Urban Area"
2839976 1305200 "Independent Urban Area"
2933564 1305300 "Independent Urban Area"
2930566 1305300 "Independent Urban Area"
2845065 1305500 "Independent Urban Area"
201139069 1305500 "Independent Urban Area"
201001409 1305500 "Independent Urban Area"
2943494 1305500 "Independent Urban Area"
201042982 1305100 "Independent Urban Area"
201138081 1305500 "Independent Urban Area"
2845189 1164300 "Main urban area"
2933099 1164300 "Main urban area"
2837891 1165000 "Main urban area"
201134205 1165000 "Main urban area"
201232289 1165000 "Main urban area"
2941949 1164300 "Main urban area"
201040774 1163300 "Main urban area"
201102591 1305100 "Independent Urban Area"
201031237 1305500 "Independent Urban Area"
2939745 1305500 "Independent Urban Area"
201037906 1305500 "Independent Urban Area"
201132519 1305500 "Independent Urban Area"
2804321 1305000 "Independent Urban Area"
201038349 1164000 "Main urban area"
201037294 1163300 "Main urban area"
2930578 1163300 "Main urban area"
2938670 1305500 "Independent Urban Area"
201033018 1305300 "Independent Urban Area"
2903536 1306900 "Independent Urban Area"
201006394 1304800 "Independent Urban Area"
201133331 1305300 "Independent Urban Area"
2843178 1305300 "Independent Urban Area"
2943493 1304800 "Independent Urban Area"
201205485 1305100 "Independent Urban Area"
201031130 1165200 "Main urban area"
201031294 1165400 "Main urban area"
2837020 1165300 "Main urban area"
2901398 1165200 "Main urban area"
2845055 1165200 "Main urban area"
201202741 1167200 "Main urban area"
201136326 1168100 "Main urban area"
201135590 1167100 "Main urban area"
201136485 1168100 "Main urban area"
2845284 1167000 "Main urban area"
201006109 1167000 "Main urban area"
2842767 1167000 "Main urban area"
201035072 1167200 "Main urban area"
2834465 1167200 "Main urban area"
2837402 1168100 "Main urban area"
201001076 1167200 "Main urban area"
2938042 1167200 "Main urban area"
201041856 1168100 "Main urban area"
2839369 1167100 "Main urban area"
201043376 1167602 "Main urban area"
2939723 1168400 "Main urban area"
201232238 1167500 "Main urban area"
201030829 1167500 "Main urban area"
201241735 1167500 "Main urban area"
2938045 1167500 "Main urban area"
201236476 1167500 "Main urban area"
201134714 1168200 "Main urban area"
2943709 1218700 "Main urban area"
2830956 1218600 "Main urban area"
201030810 1217700 "Main urban area"
201031432 1217700 "Main urban area"
2834547 1217700 "Main urban area"
201104625 1217700 "Main urban area"
2905678 1218600 "Main urban area"
201234929 1135500 "Independent Urban Area"
2940545 1299800 "Rural area with moderate urban influence"
201031134 1299700 "Rural area with moderate urban influence"
2905021 1299700 "Rural area with moderate urban influence"
2940546 1299800 "Rural area with moderate urban influence"
201041858 1299700 "Rural area with moderate urban influence"
2802320 1299700 "Rural area with moderate urban influence"
201204393 1299700 "Rural area with moderate urban influence"
201101429 1299700 "Rural area with moderate urban influence"
201036411 1299700 "Rural area with moderate urban influence"
201137319 1299700 "Rural area with moderate urban influence"
2944102 1321801 "Rural area with low urban influence"
2905450 1321900 "Rural area with low urban influence"
201135751 1321900 "Rural area with low urban influence"
201005671 1325600 "Rural area with low urban influence"
201040417 1299700 "Rural area with moderate urban influence"
201130028 1299900 "Rural area with low urban influence"
2806575 1299900 "Rural area with low urban influence"
201003542 1299900 "Rural area with low urban influence"
201043333 1299700 "Rural area with moderate urban influence"
201234703 1299700 "Rural area with moderate urban influence"
2942671 1299700 "Rural area with moderate urban influence"
