"CRASH ROAD","CRASH DIST","CRASH DIRN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT DESCR","CAUSES","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT",,"EASTING","NORTHING"
"63/0/9.412","850","W","GUERNSEY ROAD","201112411","24/07/2011","Sun","1730","CAR1 EBD on SH 63 lost control; went off road to left, CAR1 hit Fence","CAR1 lost control while returning to seal from unsealed shoulder, attention diverted by cigarette etc  ENV: road slippery (rain)","Wet","Twilight","Light Rain","Unknown","Nil","0","1","0","1660962","5402290",
"63/17/9.86","100","E","SENIORS ROAD","2910084","16/10/2009","Fri","1900","MOTOR CYCLE1 EBD on SH 63 sideswiped by CAR2 turning left, MOTOR CYCLE1 hit Fence, Tree","MOTOR CYCLE1 alcohol not suspected, tested and -ve (MoT use only), failed to notice indication of vehicle in front, showing off  ENV: entering or leaving private house / farm","Wet","Dark","Light Rain","Driveway","Nil","1","0","0","1644683","5398618",
"63/29/3.607","2650","W","PARSONS ROAD","2913450","01/12/2009","Tue","1852","CAR1 WBD on SH 63 lost control turning right, CAR1 hit Cliff Bank, Fence on right hand bend ","CAR1 alcohol test above limit or test refused, lost control while returning to seal from unsealed shoulder","Dry","Overcast","Fine","Unknown","Nil","0","1","2","1639440","5396002",
"63/59/7.339","8500","W","LEATHAM ROAD","201111164","08/02/2011","Tue","1309","TRUCK1 NBD on SH 63 lost control turning right, TRUCK1 hit Cliff Bank, Ditch on right hand bend ","TRUCK1 too fast entering corner, failed to notice warning sign","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1609508","5382249",
"63/59/12.031","1200","W","STONEY CREEK BR","201112700","28/09/2011","Wed","2250","MOTOR CYCLE1 WBD on SH 63 hit obstruction, MOTOR CYCLE1 hit Debris, Ditch","MOTOR CYCLE1 lost control due to road conditions, obstruction on roadway  ENV: object flicked up by vehicle","Dry","Dark","Fine","Unknown","Nil","0","1","0","1605588","5381377",
"63/59/14.855","350","N","SIX MILE BR","2913407","01/08/2009","Sat","1530","MOTOR CYCLE1 NBD on SH 63 lost control turning right, MOTOR CYCLE1 hit Cliff Bank, Ditch on right hand bend ","MOTOR CYCLE1 lost control due to road conditions  ENV: road slippery (loose material on seal)","Dry","Overcast","Fine","Unknown","Nil","0","1","0","1603030","5380257",
"63/59/14.915","290","E","SIX MILE BR","2911501","27/03/2009","Fri","1500","MOTOR CYCLE1 EBD on SH 63 lost control turning right, MOTOR CYCLE1 hit Cliff Bank, Traffic Sign on right hand bend ","MOTOR CYCLE1 lost control under heavy braking, new driver showed inexperience","Dry","Overcast","Fine","Unknown","Nil","0","1","0","1602971","5380246",
"63/74/6.761","","A","MIDDLE SIX MILE BR","2910089","14/11/2009","Sat","1419","MOTOR CYCLE1 EBD on SH 63 lost control turning left, MOTOR CYCLE1 hit Fence, Tree","MOTOR CYCLE1 lost control under heavy braking, showing off racing","Dry","Bright Sun","Fine","Unknown","Give Way Sign","1","0","0","1597383","5376098",
"63/74/7.592","","A","UPPER SIX MILE BR","201111738","07/04/2011","Thu","1645","MOTOR CYCLE1 SBD on SH 63 hit VAN2 headon on straight","MOTOR CYCLE1 too fast on straight, lost control under heavy braking, failed to give way at one lane bridge/road","Wet","Bright Sun","Fine","Unknown","Give Way Sign","0","1","0","1596577","5375913",
"63/74/9.104","160","E","RAINBOW ROAD","201211763","25/04/2012","Wed","1110","MOTOR CYCLE1 WBD on SH 63 lost control turning right, MOTOR CYCLE1 hit Cliff Bank on right hand bend ","MOTOR CYCLE1 alcohol test result unknown, lost control when turning  ENV: road surface unusually narrow","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1595151","5375678",
"63/74/9.194","70","N","RAINBOW ROAD","201013520","08/12/2010","Wed","1545","MOTOR CYCLE1 NBD on SH 63 lost control turning left, MOTOR CYCLE1 hit Guard Rail","MOTOR CYCLE1 lost control due to road conditions  ENV: road slippery (rain)","Wet","Overcast","Light Rain","Unknown","Nil","0","1","0","1595096","5375609",
"63/84/4.062","100","W","KORERE-TOPHOUSE ROAD","2913758","23/09/2009","Wed","1500","CAR1 WBD on SH 63 lost control; went off road to right, CAR1 hit Bridge","CAR1 lost control under heavy braking","Dry","Bright Sun","Fine","Unknown","Nil","0","1","4","1591074","5374007",
"63/109/1.065","1050","N","HOWARD RIVER BR","2811671","22/02/2008","Fri","1700","MOTOR CYCLE1 EBD on SH 63 lost control turning right, MOTOR CYCLE1 went Over Bank, Tree on right hand bend ","MOTOR CYCLE1 alcohol test above limit or test refused, too fast entering corner, inexperience","Dry","Overcast","Fine","Unknown","Nil","0","1","0","1573182","5381651",
"63/109/7.736","360","S","SH 6","2811894","15/03/2008","Sat","1203","MOTOR CYCLE1 WBD on SH 63 lost control turning right, MOTOR CYCLE1 hit Guard Rail on right hand bend ","MOTOR CYCLE1 lost control when turning","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1568080","5383817",
"65/0/4.285","1260","N","AWAPIRITI ROAD","2813877","25/12/2008","Thu","0150","CAR1 SBD on SH 65 lost control turning right on right hand bend ","CAR1 too fast entering corner, lost control when turning, fatigue (drowsy, tired, fell asleep)","Dry","Dark","Fine","Unknown","Nil","0","1","0","1535639","5371087",
"65/0/6.855","1310","S","AWAPIRITI ROAD","2811219","15/02/2008","Fri","1915","VAN1 SBD on SH 65 lost control; went off road to left, VAN1 hit Cliff Bank, Ditch","VAN1 too far left/right, attention diverted","Wet","Overcast","Light Rain","Unknown","Nil","0","1","0","1536896","5368988",
"65/0/11.695","700","N","LOWER MARUIA BRIDGE","201113098","05/12/2011","Mon","1620","CAR1 NBD on SH 65 lost control turning right, CAR1 hit Tree on right hand bend ","CAR1 lost control when turning, fatigue (drowsy, tired, fell asleep)","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1537709","5364610",
"65/17/8.404","1000","N","RUFFE CREEK BR","201010013","30/01/2010","Sat","1730","MOTOR CYCLE1 SBD on SH 65 lost control turning right, MOTOR CYCLE1 hit Ditch on right hand bend ","MOTOR CYCLE1 alcohol test below limit, misjudged speed of own vehicle","Dry","Bright Sun","Fine","Unknown","Nil","1","0","0","1534026","5353589",
"65/17/11.804","2400","S","RUFFE CREEK BR","2913547","29/12/2009","Tue","1450","CAR1 NBD on SH 65 lost control on curve and hit VAN2 head on","CAR1 lost control while returning to seal from unsealed shoulder, new driver showed inexperience, driver over-reacted","Dry","Overcast","Fine","Unknown","Nil","0","1","2","1535304","5350949",
"65/36/0.032","50","W","MARUIA SADDLE ROAD","2913427","09/11/2009","Mon","1645","MOTOR CYCLE1 EBD on SH 65 lost control turning right on right hand bend ","MOTOR CYCLE1 lost control due to road conditions  ENV: slippery","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1538779","5344393",
"65/47/3.5","3500","S","BOUNDARY ROAD","2823561","09/12/2008","Tue","0930","TRUCK1 NBD on SH 65 lost control turning left","TRUCK1 too fast entering corner, lost control when turning","Wet","Overcast","Light Rain","Unknown","N/A","0","1","0","1536248","5331895",
"65/54/3.801","2000","N","BAILEY CRK CV","2921221","04/02/2009","Wed","0755","TRUCK1 NBD on SH 65 lost control turning left, TRUCK1 hit Cliff Bank","TRUCK1 lost control when turning  ENV: road slippery (rain)","Wet","Overcast","Light Rain","Unknown","N/A","0","1","0","1537084","5325675",
"65/54/8.517","6000","N","MARUIA RIV BR","201120006","04/03/2011","Fri","1259","TRUCK1 NBD on SH 65 lost control on curve and hit SUV2 head on","TRUCK1 lost control when turning  SUV2 alcohol not suspected, tested and -ve (MoT use only)","Dry","Overcast","Fine","Unknown","Nil","1","1","0","1535681","5321289",
"67/0/5.554","40","S","MILL ST","201122050","13/06/2011","Mon","0850","SUV1 SBD on SH 67 hit PEDESTRIAN crossing road from right side","PEDESTRIAN2 crossing road, running heedless of traffic","Wet","Overcast","Light Rain","Unknown","N/A","0","1","0","1483633","5375736",
"67/0/5.759","","I","FONBLANQUE ST","201022223","02/07/2010","Fri","2110","CAR1 SBD on SH 67 hit PEDESTRIAN crossing road from right side","PEDESTRIAN2 Intoxicated non-driver, pedestrian wearing dark clothing","Dry","Dark","Fine","X Type Junction","Give Way Sign","0","1","0","1483596","5375938",
"67/0/9.77","710","S","UTOPIA ROAD","201020061","24/10/2010","Sun","2300","SUV1 SBD on SH 67 lost control turning right, SUV1 hit Fence on right hand bend ","SUV1 alcohol test above limit or test refused, lost control when turning, showing off wheelspins etc","Dry","Dark","Fine","Unknown","N/A","1","0","1","1486707","5376329",
"67/0/13.889","800","E","GARVEYS ROAD","2821063","26/01/2008","Sat","1350","CAR1 EBD on SH 67 lost control; went off road to right, CAR1 hit Ditch","CAR1 new driver showed inexperience, puncture or blowout","Dry","Bright Sun","Fine","Unknown","N/A","0","1","4","1490389","5377482",
"67/14/3.405","","A","SMITHS CORNER","201221310","28/01/2012","Sat","0200","CAR1 EBD on SH 67 lost control turning left, CAR1 hit Cliff Bank","CAR1 alcohol suspected, lost control when turning, fatigue due to lack of sleep","Dry","Dark","Fine","Unknown","N/A","0","1","0","1493621","5377603",
"67/30/8.86","","I","RIVER ROAD","2821842","05/04/2008","Sat","2130","MOTOR CYCLE1 NBD on SH 67 lost control on straight and hit CAR2 head on","MOTOR CYCLE1 alcohol test below limit, failed to keep left on straight  CAR2 alcohol test above limit or test refused","Dry","Dark","Fine","T Type Junction","Stop Sign","0","1","1","1506484","5393309",
"67/46/5.261","100","S","DE MALMANCHES ROAD","2922876","17/09/2009","Thu","1715","VAN1 SBD on SH 67 lost control turning left","VAN1 suddenly braked, fatigue (drowsy, tired, fell asleep)","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1513889","5402006",
"67A/0/0.37","370","N","SH 67","201120043","07/10/2011","Fri","0630","CAR1 NBD on SH 67A hit PEDESTRIAN","PEDESTRIAN2 Intoxicated non-driver, pedestrian playing on road or unnecessarily on road","Dry","Dark","Fine","Unknown","N/A","1","0","0","1482879","5375453",
"67A/0/2.412","600","W","MARTINS CREEK ROAD","201221781","06/04/2012","Fri","0330","SUV1 WBD on SH 67A lost control turning right, SUV1 hit Fence, Post Or Pole on right hand bend ","SUV1 alcohol test above limit or test refused, too fast entering corner, lost control when turning","Dry","Dark","Fine","Unknown","N/A","0","1","0","1481607","5376728",
"69/0/2","2000","S","SH 6","201222467","11/08/2012","Sat","1600","CAR1 SBD on SH 69 lost control turning right, CAR1 hit Cliff Bank on right hand bend ","CAR1 alcohol test above limit or test refused, too fast entering corner, lost control when turning  ENV: slippery","Wet","Bright Sun","Fine","Unknown","N/A","0","1","0","1510557","5363889",
"7/131/5.3","760","E","MARUIA SPRINGS HOTEL","201021286","02/03/2010","Tue","1220","CAR1 WBD on SH 7 lost control turning left, CAR1 hit Cliff Bank","CAR1 lost control when turning  ENV: road slippery (rain)","Wet","Overcast","Light Rain","Unknown","N/A","0","1","0","1545800","5307898",
"7/152/12.027","1500","E","PATTERSONS CRK BR","2821146","11/02/2008","Mon","1117","MOTOR CYCLE1 WBD on SH 7 cutting corner hit SUV2 head on","MOTOR CYCLE1 cutting corner on bend, on incorrect side of the island or median, overseas/migrant driver failed to adjust to NZ road rules and road conditions","Wet","Overcast","Light Rain","Unknown","N/A","0","2","0","1524695","5317477",
"7/152/12.637","890","N","PATTERSONS CRK BR","2821235","07/01/2008","Mon","1500","VAN1 NBD on SH 7 lost control turning left","VAN1 too fast entering corner, lost control when turning  ENV: heavy rain","Wet","Overcast","Heavy Rain","Unknown","N/A","0","4","3","1524096","5317501",
"7/152/14.727","1200","S","PATTERSONS CRK BR","2922737","02/09/2009","Wed","1215","CAR1 SBD on SH 7 lost control turning right, CAR1 hit Ditch on right hand bend ","CAR1 lost control when turning, attention diverted by cell phone, windscreen or rear window misted/frosted","Wet","Overcast","Fine","Unknown","N/A","0","2","0","1522061","5317375",
"7/152/15.29","1100","E","HESLOPS CRK BR","201021075","09/01/2010","Sat","1530","MOTOR CYCLE1 EBD on SH 7 lost control turning right, MOTOR CYCLE1 hit Cliff Bank on right hand bend ","MOTOR CYCLE1 lost control while returning to seal from unsealed shoulder, suddenly swerved to avoid vehicle","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1521558","5317145",
"7/185/1.561","","A","MCCONNOCHIE CRK BR","2923126","16/10/2009","Fri","1416","CAR1 NBD on SH 7 lost control while overtaking, CAR1 hit Other, Water/River","CAR1 too fast entering corner, lost control when turning, new driver showed inexperience","Dry","Overcast","Light Rain","Unknown","N/A","0","1","0","1512129","5329892",
"7/185/2.283","200","N","GARVEYS CREEK ROAD","2921757","07/04/2009","Tue","1130","CAR1 NBD on SH 7 lost control turning right, CAR1 hit Fence on right hand bend ","CAR1 too fast entering corner, lost control when turning  ENV: road slippery (rain)","Wet","Overcast","Light Rain","Unknown","N/A","0","1","0","1511599","5330377",
"7/185/9.366","350","N","FRANKLYN ST","2823190","12/07/2008","Sat","1730","CAR1 NBD on SH 7 lost control turning right, CAR1 went Over Bank, Tree on right hand bend ","CAR1 too fast entering corner, lost control when turning  ENV: road slippery (loose material on seal)","Dry","Twilight","Fine","Unknown","N/A","0","2","0","1507773","5335354",
"7/185/11.565","20","W","SMITH ST","201121229","16/01/2011","Sun","0230","MOTOR CYCLE1 EBD on SH 7 lost control; went off road to left","MOTOR CYCLE1 alcohol test below limit, too fast on straight, lost control","Dry","Dark","Fine","X Type Junction","Give Way Sign","0","1","0","1506156","5336323",
"7/196/0.106","","A","INANGAHUA RIV BR","201021150","31/01/2010","Sun","1610","CAR1 NBD on SH 7 lost control; went off road to left, CAR1 hit Bridge","CAR1 alcohol suspected, lost control","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1505928","5336230",
"7/196/2.006","1400","N","QUIGLEYS ROAD","201221577","10/04/2012","Tue","2037","SUV1 SBD on SH 7 lost control but did not leave the road, SUV1 hit Ditch","SUV1 too fast on straight, lost control while returning to seal from unsealed shoulder","Wet","Dark","Fine","Unknown","N/A","0","1","0","1504408","5336059",
"7/196/4.943","170","S","REEFTON SADDLE","2822731","14/06/2008","Sat","2120","CAR1 WBD on SH 7 lost control turning left, CAR1 hit Tree","CAR1 alcohol test above limit or test refused, lost control when turning","Dry","Dark","Fine","Unknown","N/A","0","2","2","1502274","5334125",
"7/196/10.661","","A","LITTLE GREY RIV BR","201222469","12/09/2012","Wed","0730","VAN1 NBD on SH 7 lost control; went off road to right, VAN1 went Over Bank, Guard Rail","VAN1 lost control","Ice/ Snow","Twilight","Fine","Unknown","N/A","0","1","0","1497314","5332602",
"7/224/7.607","2350","W","GRANVILLE ROAD EAST","201022507","19/08/2010","Thu","2100","SUV1 NBD on SH 7 lost control turning right, SUV1 hit Ditch on right hand bend ","SUV1 too fast entering corner, lost control when turning  ENV: slippery","Wet","Dark","Light Rain","Unknown","N/A","0","1","0","1483727","5314799",
"7/224/14.925","100","W","AHAURA ST","201122430","07/08/2011","Sun","1440","SUV1 WBD on SH 7 lost control on curve and hit CAR2 head on","SUV1 lost control under heavy braking  ENV: slippery","Wet","Bright Sun","Fine","Unknown","N/A","0","1","1","1479577","5310381",
"7/239/0.213","400","W","AHAURA ST","2922487","14/07/2009","Tue","0600","SUV1 NBD on SH 7 lost control turning right, SUV1 went Over Bank on right hand bend ","SUV1 lost control due to road conditions  ENV: road slippery (frost or ice)","Ice/ Snow","Dark","Fine","Unknown","N/A","0","1","1","1479512","5310099",
"7/239/7.35","100","S","TRIGON ROAD","201220042","12/08/2012","Sun","0433","CAR1 NBD on SH 7 lost control; went off road to right, CAR1 hit Fence, Ditch","CAR1 alcohol test above limit or test refused, lost control, fatigue (drowsy, tired, fell asleep), casualty thrown from vehicle","Wet","Dark","Light Rain","Unknown","N/A","1","0","0","1473739","5305927",
"7/239/15.263","","A","MULLINS CRK BR","201023075","20/11/2010","Sat","1255","CAR1 WBD on SH 7 lost control turning left, CAR1 hit Bridge","CAR1 too fast entering corner, lost control when turning, inattentive  ENV: slippery, heavy rain","Wet","Overcast","Heavy Rain","Unknown","N/A","0","1","0","1467920","5301662",
"7/255/5.024","","A","STILLWATER UNDERPASS WEST","2923106","25/10/2009","Sun","0200","MOTOR CYCLE1 WBD on SH 7 lost control turning left","MOTOR CYCLE1 alcohol test above limit or test refused, lost control when turning","Dry","Dark","Fine","Unknown","N/A","0","1","0","1463447","5300208",
"7/255/15.902","2000","E","SH 6","2922783","04/07/2009","Sat","1040","TRUCK1 WBD on SH 7 lost control turning left, TRUCK1 hit Ditch","TRUCK1 too fast entering corner, lost control when turning","Wet","Bright Sun","Fine","Unknown","N/A","0","1","1","1454865","5297846",
